Counter,Date/time,Latitude,Longitude,Sunlight
373,2022-05-13 16:12:33.678562,-38.76514873760709,-6.242500627026795,1
374,2022-05-13 16:12:52.049247,-38.03851678987572,-5.128858949833039,1
375,2022-05-13 16:13:10.429396,-37.29957011301354,-4.03803486257161,1
376,2022-05-13 16:13:28.818950,-36.5488104279724,-2.969342199697779,1
377,2022-05-13 16:13:47.214083,-35.786898365106445,-1.9223261574388755,1
378,2022-05-13 16:14:05.604022,-35.014765883339116,-0.8968736124607101,1
379,2022-05-13 16:14:23.987460,-34.232957386981646,0.10767282633472025,1
380,2022-05-13 16:14:42.371112,-33.441636361043976,1.0924203061162612,1
381,2022-05-13 16:15:00.752755,-32.64132751907916,2.057974125234827,1
382,2022-05-13 16:15:19.134233,-31.832381876435363,3.0051260287523474,1
383,2022-05-13 16:15:37.520559,-31.014974452881113,3.934828526746537,1
384,2022-05-13 16:15:55.911943,-30.189472841193297,4.847769254794222,1
385,2022-05-13 16:16:14.299912,-29.356626898420867,5.744203081893205,1
386,2022-05-13 16:16:32.689891,-28.516545883116322,6.625064442111497,1
387,2022-05-13 16:16:51.086746,-27.66934845457977,7.491225209611252,1
388,2022-05-13 16:17:09.483494,-26.81567434437851,8.342996999266292,1
389,2022-05-13 16:17:27.885867,-25.955571871048544,9.181266430041203,1
390,2022-05-13 16:17:46.291044,-25.089480096361882,10.006504430347274,1
391,2022-05-13 16:18:04.697769,-24.217750738161115,10.819251178574612,1
392,2022-05-13 16:18:23.106424,-23.340633277623493,11.620121279155233,1
393,2022-05-13 16:18:41.518168,-22.45835622609473,12.409723633943136,1
394,2022-05-13 16:18:59.933570,-21.571134906044712,13.188654817813775,1
395,2022-05-13 16:19:18.376947,-20.67807513665113,13.9584365505305,1
396,2022-05-13 16:19:36.819610,-19.780770755750794,14.71841582649173,1
397,2022-05-13 16:19:55.267462,-18.879196281479924,15.46933941028864,1
398,2022-05-13 16:20:13.717950,-17.973679134165433,16.211635453845396,1
399,2022-05-13 16:20:32.179339,-17.06404775139761,16.946120855568946,1
400,2022-05-13 16:20:50.653819,-16.150402219085848,17.673364838719433,1
401,2022-05-13 16:21:09.137425,-15.233159011560563,18.39367226134141,1
402,2022-05-13 16:21:27.618208,-14.313104422355002,19.10705943900986,1
403,2022-05-13 16:21:46.106605,-13.389917171985624,19.81439547571405,1
404,2022-05-13 16:22:04.588716,-12.464493512125642,20.51560173048744,1
405,2022-05-13 16:22:23.076371,-11.536435516759344,21.21157618055251,1
406,2022-05-13 16:22:41.558420,-10.606491599901341,21.902341124875502,1
407,2022-05-13 16:23:00.039005,-9.674624552721088,22.58849999877805,1
408,2022-05-13 16:23:18.526444,-8.740619277080524,23.270770757510693,1
409,2022-05-13 16:23:37.014948,-7.804923189489648,23.949376326733383,1
410,2022-05-13 16:23:55.501542,-6.867874111870595,24.624616983712517,1
411,2022-05-13 16:24:13.982560,-5.929833177732912,25.296772572176256,1
412,2022-05-13 16:24:32.471242,-4.990294968616597,25.966735956326236,1
413,2022-05-13 16:24:50.951761,-4.050233105615824,26.634338625775253,1
414,2022-05-13 16:25:09.439844,-3.109016100700932,27.300550584637342,1
415,2022-05-13 16:25:27.926793,-2.16725493704897,27.96545607437764,1
416,2022-05-13 16:25:46.408305,-1.2253249885492075,28.62930587432998,1
417,2022-05-13 16:26:04.895044,-0.2828468240151539,29.292880619318115,1
418,2022-05-13 16:26:23.375211,0.6593997769368168,29.956143374710365,1
419,2022-05-13 16:26:41.856740,1.6016549461745409,30.61977514675886,1
420,2022-05-13 16:27:00.344869,2.544035131492417,31.284371212424126,1
421,2022-05-13 16:27:18.825128,3.4856277439808916,31.949802384527484,1
422,2022-05-13 16:27:37.313359,4.427074634038749,32.61703960946993,1
423,2022-05-13 16:27:55.795234,5.367478832157115,33.28596800609316,1
424,2022-05-13 16:28:14.276963,6.306984540894114,33.95721370895716,1
425,2022-05-13 16:28:32.764152,7.245716206445272,34.63139727998709,1
426,2022-05-13 16:28:51.246209,8.182954196807403,35.30853842044672,1
427,2022-05-13 16:29:09.732100,9.118974742444655,35.98937990130331,1
428,2022-05-13 16:29:28.220495,10.053542767373866,36.67430504095296,1
429,2022-05-13 16:29:46.706975,10.986241967303627,37.36356998786057,1
430,2022-05-13 16:30:05.195948,11.917122170530071,38.05778303016403,1
431,2022-05-13 16:30:23.678092,12.84551056111101,38.75702208159801,1
432,2022-05-13 16:30:42.159852,13.771561573335639,39.46199333340117,1
433,2022-05-13 16:31:00.648521,14.695418509827897,40.173417266645636,1
434,2022-05-13 16:31:19.129358,15.616159380165183,40.89120461257247,1
435,2022-05-13 16:31:37.616564,16.534272622091944,41.61637216249806,1
436,2022-05-13 16:31:56.105525,17.449335259528674,42.34924609763413,1
437,2022-05-13 16:32:14.586359,18.360614094098317,43.089905293585296,1
438,2022-05-13 16:32:33.074644,19.2686718100279,43.83949704212603,1
439,2022-05-13 16:32:51.557165,20.172604385093624,44.59798721911302,1
440,2022-05-13 16:33:10.044691,21.072730017114697,45.36637472700522,1
441,2022-05-13 16:33:28.532550,21.968545545039092,46.14499164556848,1
442,2022-05-13 16:33:47.014463,22.859497853953943,46.93413032553845,1
443,2022-05-13 16:34:05.495405,23.745555998928793,47.73455993725997,1
444,2022-05-13 16:34:23.984483,24.626891611490553,48.547277502257124,1
445,2022-05-13 16:34:42.471177,25.502711838967254,49.37242166245729,1
446,2022-05-13 16:35:00.959609,26.372906984946088,50.210780294500445,1
447,2022-05-13 16:35:19.441824,27.236796400445677,51.062614067231316,1
448,2022-05-13 16:35:37.923923,28.09435284390458,51.92884249708724,1
449,2022-05-13 16:35:56.411387,28.945490074762752,52.81037923658363,1
450,2022-05-13 16:36:14.899097,29.78962213314858,53.70765600303202,1
451,2022-05-13 16:36:33.380218,30.626074046867895,54.62100939198891,1
452,2022-05-13 16:36:51.869168,31.455135776433263,55.55186521060063,1
453,2022-05-13 16:37:10.350186,32.27569158488851,56.50011786161479,1
454,2022-05-13 16:37:28.838581,33.08802007343973,57.467278437873794,1
455,2022-05-13 16:37:47.326063,33.89132887112323,58.453653955270944,1
456,2022-05-13 16:38:05.807922,34.68496424097697,59.4597057390631,1
457,2022-05-13 16:38:24.307600,35.46948590320733,60.4875050897501,1
458,2022-05-13 16:38:42.786132,36.24271932632786,61.53556948818202,1
459,2022-05-13 16:39:01.268379,37.0052475885583,62.60606240765726,1
460,2022-05-13 16:39:19.755672,37.75660495406105,63.699833454490204,1
461,2022-05-13 16:39:38.236481,38.495767369978495,64.8169141577352,1
462,2022-05-13 16:39:56.718444,39.22248566233785,65.95848721571414,1
463,2022-05-13 16:40:15.200497,39.93613720868794,67.12520868384605,1
464,2022-05-13 16:40:55.681758,41.45060851056362,69.77188463568959,0
465,2022-05-13 16:41:36.158053,42.892528077316825,72.54883179306913,0
466,2022-05-13 16:42:16.634435,44.254922567889054,75.46218073268088,0
467,2022-05-13 16:42:57.110414,45.53015677463235,78.51624236367384,0
468,2022-05-13 16:43:37.586837,46.71027792604153,81.71349339622329,0
469,2022-05-13 16:44:18.067953,47.787173700757975,85.0542440945324,0
470,2022-05-13 16:44:58.541746,48.752230204439385,88.5343821481338,0
471,2022-05-13 16:45:39.019229,49.59753903459433,92.1481493568966,0
472,2022-05-13 16:46:19.496455,50.315191605770174,95.88456142116533,0
473,2022-05-13 16:46:59.973750,50.89804070499009,99.72882542830175,0
474,2022-05-13 16:47:40.447843,51.33985912857919,103.66169107073844,0
475,2022-05-13 16:48:20.923639,51.63576435895485,107.66102305176739,0
476,2022-05-13 16:48:42.773889,51.733571638612766,109.83864315141888,1
477,2022-05-13 16:49:01.248614,51.782025971801396,111.68588819453326,1
478,2022-05-13 16:49:19.729923,51.798975510137154,113.5366889992077,1
479,2022-05-13 16:49:38.210698,51.784352308953366,115.38750366460832,1
480,2022-05-13 16:49:56.698023,51.73817264265138,117.23638548897111,1
481,2022-05-13 16:50:15.186693,51.66054433754882,119.08016072982569,1
482,2022-05-13 16:50:33.672950,51.5516779964642,120.91585021372339,1
483,2022-05-13 16:50:52.161485,51.41181523820709,122.74136851488882,1
484,2022-05-13 16:51:10.643620,51.241371177566116,124.55344056268807,1
485,2022-05-13 16:51:29.125756,51.040710675782734,126.35038732875654,1
486,2022-05-13 16:51:47.613032,50.810233121306034,128.1305570644042,1
487,2022-05-13 16:52:06.093610,50.55062179696922,129.8907720660202,1
488,2022-05-13 16:52:24.581051,50.262266763342225,131.63048272418413,1
489,2022-05-13 16:52:43.069804,49.94586471861571,133.34747812648374,1
490,2022-05-13 16:53:01.550357,49.602257171443405,135.03942609658074,1
491,2022-05-13 16:53:20.032116,49.231994419744446,136.7058621713713,1
492,2022-05-13 16:53:38.521302,48.83566191556332,138.34622231701135,1
493,2022-05-13 16:53:57.001920,48.414361553439676,139.95813872704363,1
494,2022-05-13 16:54:15.483916,47.96865078511735,141.5417356805335,1
495,2022-05-13 16:54:33.972991,47.499159742024666,143.0968802874612,1
496,2022-05-13 16:54:52.453656,47.00707362847,144.6218359629745,1
497,2022-05-13 16:55:10.937036,46.492903530731574,146.11723229243577,1
498,2022-05-13 16:55:29.417718,45.95758629945261,147.5824938808068,1
499,2022-05-13 16:55:47.899796,45.40178731082872,149.01793431976165,1
500,2022-05-13 16:56:06.387086,44.826168734069356,150.42390051300663,1
501,2022-05-13 16:56:24.867736,44.23185742616943,151.79971847528446,1
502,2022-05-13 16:56:43.354982,43.6191821884037,153.14666065299008,1
503,2022-05-13 16:57:01.846494,42.98898229637882,154.46482335333,1
504,2022-05-13 16:57:20.333394,42.34216363342055,155.75426196278408,1
505,2022-05-13 16:57:38.814561,41.6795921730613,157.01520383653443,1
506,2022-05-13 16:57:57.303185,41.00143573492474,158.24918747510898,1
507,2022-05-13 16:58:15.783939,40.30891463265007,159.4558050170934,1
508,2022-05-13 16:58:34.265818,39.602337728305145,160.636307165437,1
509,2022-05-13 16:58:52.755103,38.88207711554742,161.79174853503622,1
510,2022-05-13 16:59:11.237055,38.14929010159708,162.92192989461168,1
511,2022-05-13 16:59:29.717494,37.404342375673124,164.0279244964702,1
512,2022-05-13 16:59:48.206030,36.647379911610834,165.111047583314,1
513,2022-05-13 17:00:06.686858,35.87959550940295,166.17109369264026,1
514,2022-05-13 17:00:25.175331,35.1008523786252,167.2097047599093,1
515,2022-05-13 17:00:43.657442,34.31223303571097,168.22683498807908,1
516,2022-05-13 17:01:02.139187,33.51395907352946,169.2235699508166,1
517,2022-05-13 17:01:20.626407,32.70622908937346,170.2009537902037,1
518,2022-05-13 17:01:39.106931,31.890012585117947,171.1590751393982,1
519,2022-05-13 17:01:57.588794,31.065369299900745,172.09908983637783,1
520,2022-05-13 17:02:16.077526,30.232456599348577,173.02197047049356,1
521,2022-05-13 17:02:34.558011,29.39233716744486,173.9276704670527,1
522,2022-05-13 17:02:53.045147,28.5447043781657,174.8176112513963,1
523,2022-05-13 17:03:11.534239,27.690126443459114,175.69222882642524,1
524,2022-05-13 17:03:30.015007,26.829422612603526,176.5517074518297,1
525,2022-05-13 17:03:48.497003,25.96248417789851,177.39714316837225,1
526,2022-05-13 17:04:06.985477,25.089364037921637,178.22941310246577,1
527,2022-05-13 17:04:25.466079,24.211056832120423,179.048479569175,1
528,2022-05-13 17:04:43.948097,23.327413930422093,179.85536807468924,1
529,2022-05-13 17:05:02.437268,22.43843762777951,-179.3490869915797,1
530,2022-05-13 17:05:20.917952,21.545145969445954,-178.5649752171368,1
531,2022-05-13 17:05:39.399988,20.647333001037044,-177.7913139405567,1
532,2022-05-13 17:05:57.889104,19.744972962328898,-177.02732216126256,1
533,2022-05-13 17:06:16.369910,18.83906160995112,-176.2730970031355,1
534,2022-05-13 17:06:34.857674,17.929094767893258,-175.52749461542027,1
535,2022-05-13 17:06:53.346844,17.015558760270928,-174.79021984111498,1
536,2022-05-13 17:07:11.833551,16.098870065366743,-174.06092606725375,1
537,2022-05-13 17:07:30.322155,15.179036922598277,-173.33895580802943,1
538,2022-05-13 17:07:48.804232,14.256691467703154,-172.62415548032027,1
539,2022-05-13 17:08:07.291867,13.331429268976931,-171.91558082755418,1
540,2022-05-13 17:08:25.779617,12.403724693614192,-171.2129837688552,1
541,2022-05-13 17:08:44.260889,11.474101203948416,-170.51615556431375,1
542,2022-05-13 17:09:02.724601,10.543316852487282,-169.82506309569172,1
543,2022-05-13 17:09:21.172069,9.611491409852038,-169.13920294757764,1
544,2022-05-13 17:09:39.585165,8.679733016640482,-168.45880492159495,1
545,2022-05-13 17:09:57.997017,7.746549978866593,-167.78221340104028,1
546,2022-05-13 17:10:16.403969,6.812292053120316,-167.1091380656826,1
547,2022-05-13 17:10:34.806466,5.877124368322235,-166.43916098872253,1
548,2022-05-13 17:10:53.202547,4.941299707292837,-165.77193340772118,1
549,2022-05-13 17:11:11.598533,4.004696812874109,-165.10684642480695,1
